date,region,country,product_category,product_name,sales_channel,customer_segment,revenue,units_sold,new_customers,discount_rate,gross_margin,order_count,marketing_spend,conversion_rate,campaign_flag,is_promo_period
2025-09-25,EMEA,United Arab Emirates,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,6432.21,1,0,0.1506,0.5661,1,2448.33,0.0446,true,true
2025-09-25,EMEA,France,Analytics Platform,Forecast Studio,Marketplace,Enterprise,6616.46,4,0,0.1679,0.5035,3,2001.26,0.0434,true,true
2025-09-25,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,14123.73,2,0,0.1112,0.6203,1,3116.31,0.0657,true,true
2025-09-25,APAC,Australia,Services,Implementation Services,Partner,Enterprise,9744.80,3,0,0.1244,0.3496,2,2489.53,0.0498,true,true
2025-09-25,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Marketplace,SMB,10487.46,3,1,0.1537,0.5289,3,2038.33,0.0487,true,true
2025-09-25,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Direct,Mid-Market,7110.24,1,0,0.0998,0.6308,1,2121.36,0.0590,true,true
2025-09-25,LATAM,Mexico,Services,Enablement Workshop,Partner,Enterprise,5362.57,2,0,0.1252,0.3942,1,1075.42,0.0447,true,true
2025-09-25,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,4244.70,2,0,0.1573,0.4844,1,988.68,0.0376,true,true
2025-09-26,North America,Canada,Automation Tools,CRM Workflow Pack,Direct,Enterprise,20733.35,46,5,0.1074,0.5321,33,5445.14,0.0712,true,true
2025-09-26,North America,United States,Automation Tools,CRM Workflow Pack,Partner,Enterprise,14177.85,32,3,0.1400,0.4758,23,3093.56,0.0589,true,true
2025-09-26,North America,Canada,Services,Implementation Services,Marketplace,Enterprise,11582.28,4,0,0.1471,0.3895,3,2530.58,0.0545,true,true
2025-09-26,EMEA,France,Automation Tools,Lead Scoring Add-on,Direct,SMB,13759.55,49,19,0.1260,0.5178,51,3801.27,0.0600,true,true
2025-09-26,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Partner,Enterprise,6573.86,4,0,0.1576,0.4944,3,2444.34,0.0391,true,true
2025-09-26,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,7515.18,1,0,0.1615,0.5461,1,2101.68,0.0441,true,true
2025-09-26,APAC,Japan,Analytics Platform,Forecast Studio,Direct,Enterprise,18414.85,11,1,0.1073,0.5380,8,3356.48,0.0639,true,true
2025-09-26,APAC,Australia,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,10286.51,2,0,0.1314,0.5569,1,2089.88,0.0531,true,true
2025-09-26,APAC,Japan,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,9003.34,20,2,0.1499,0.3597,14,1851.13,0.0465,true,true
2025-09-26,LATAM,Chile,Services,Implementation Services,Direct,Enterprise,7170.09,2,0,0.0951,0.4424,1,1732.47,0.0575,true,true
2025-09-26,LATAM,Brazil,Services,Implementation Services,Partner,Enterprise,6598.24,2,0,0.1338,0.4008,1,1228.54,0.0444,true,true
2025-09-26,LATAM,Brazil,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,4007.54,9,1,0.1493,0.4139,6,948.71,0.0386,true,true
2025-09-27,North America,Canada,Automation Tools,CRM Workflow Pack,Direct,Enterprise,16843.29,38,5,0.1081,0.5401,27,4564.36,0.0697,true,true
2025-09-27,North America,United States,Automation Tools,CRM Workflow Pack,Partner,SMB,11137.55,40,15,0.1370,0.5000,42,3477.00,0.0572,true,true
2025-09-27,North America,United States,Analytics Platform,Forecast Studio,Marketplace,SMB,9863.01,9,3,0.1543,0.5134,9,2608.64,0.0537,true,true
2025-09-27,EMEA,United Kingdom,Analytics Platform,Forecast Studio,Direct,SMB,12634.61,12,6,0.1234,0.5875,13,4196.18,0.0628,true,true
2025-09-27,EMEA,France,Analytics Platform,Pipeline Analytics,Partner,Enterprise,5167.55,3,0,0.1444,0.5283,2,2093.45,0.0425,true,true
2025-09-27,EMEA,France,Automation Tools,CRM Workflow Pack,Marketplace,SMB,6770.21,24,11,0.1660,0.4078,25,1788.70,0.0459,true,true
2025-09-27,APAC,Singapore,Services,Enablement Workshop,Direct,Enterprise,10890.80,3,0,0.1152,0.4114,2,3675.47,0.0637,true,true
2025-09-27,APAC,India,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8659.91,1,0,0.1276,0.5500,1,2288.51,0.0494,true,true
2025-09-27,APAC,India,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,6432.83,18,5,0.1475,0.3722,16,1975.88,0.0491,true,true
2025-09-27,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Direct,Mid-Market,5807.42,4,1,0.0966,0.5784,4,1787.35,0.0561,true,true
2025-09-27,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Partner,Mid-Market,4282.66,12,3,0.1346,0.4588,11,1315.76,0.0393,true,true
2025-09-27,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,3047.97,9,2,0.1487,0.4030,8,919.39,0.0409,true,true
2025-09-28,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,17165.54,3,0,0.1016,0.6865,2,5312.04,0.0673,true,true
2025-09-28,North America,Canada,Analytics Platform,Forecast Studio,Partner,SMB,10505.51,10,3,0.1372,0.5709,10,3537.16,0.0601,true,true
2025-09-28,North America,Canada,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,9856.85,22,2,0.1594,0.4377,16,2921.67,0.0552,true,true
2025-09-28,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,12178.98,2,0,0.1114,0.6531,1,3712.04,0.0649,true,true
2025-09-28,EMEA,Germany,Services,Implementation Services,Partner,Enterprise,6271.90,2,0,0.1386,0.4033,1,2264.33,0.0400,true,true
2025-09-28,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,6004.78,4,1,0.1674,0.4988,4,1777.60,0.0423,true,true
2025-09-28,APAC,Australia,Services,Implementation Services,Direct,Enterprise,14106.31,5,1,0.1112,0.4181,4,3753.62,0.0690,true,true
2025-09-28,APAC,Singapore,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,8142.82,18,3,0.1386,0.4000,13,1990.43,0.0522,true,true
2025-09-28,APAC,Australia,Analytics Platform,Pipeline Analytics,Marketplace,Mid-Market,6677.88,5,1,0.1441,0.4529,4,1745.57,0.0468,true,true
2025-09-28,LATAM,Chile,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,5519.70,1,0,0.1062,0.6314,1,1983.02,0.0548,true,true
2025-09-28,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,3590.20,1,0,0.1181,0.5688,1,1251.72,0.0437,true,true
2025-09-28,LATAM,Chile,Analytics Platform,Forecast Studio,Marketplace,SMB,2704.45,2,1,0.1477,0.4923,2,905.97,0.0413,true,true
2025-09-29,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,20666.43,3,0,0.1082,0.6873,2,4412.47,0.0719,true,true
2025-09-29,North America,Canada,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,13017.53,29,4,0.1353,0.4946,21,2852.45,0.0565,true,true
2025-09-29,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,11757.80,2,0,0.1479,0.5971,1,2262.83,0.0562,true,true
2025-09-29,EMEA,France,Analytics Platform,Pipeline Analytics,Direct,Enterprise,12369.13,7,1,0.1329,0.5789,5,4015.29,0.0581,true,true
2025-09-29,EMEA,United Kingdom,Analytics Platform,Pipeline Analytics,Partner,Enterprise,6230.33,4,1,0.1517,0.5159,3,2688.74,0.0374,true,true
2025-09-29,EMEA,United Arab Emirates,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,7637.50,21,5,0.1656,0.4279,18,1975.28,0.0428,true,true
2025-09-29,APAC,India,Analytics Platform,Forecast Studio,Direct,SMB,12486.30,11,4,0.0994,0.5408,12,3223.43,0.0666,true,true
2025-09-29,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,10679.61,2,0,0.1278,0.5466,1,2414.01,0.0509,true,true
2025-09-29,APAC,Japan,Analytics Platform,Forecast Studio,Marketplace,SMB,8638.23,8,3,0.1480,0.4541,8,1612.32,0.0484,true,true
2025-09-29,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Direct,SMB,6097.88,22,7,0.1097,0.4879,23,1985.00,0.0533,true,true
2025-09-29,LATAM,Brazil,Analytics Platform,Forecast Studio,Partner,Enterprise,4589.91,3,0,0.1364,0.5214,2,1142.15,0.0458,true,true
2025-09-29,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,5523.79,15,3,0.1525,0.4062,13,1036.29,0.0417,true,true
2025-09-30,North America,Canada,Automation Tools,CRM Workflow Pack,Direct,SMB,19892.93,71,24,0.0992,0.5438,75,5622.92,0.0682,true,true
2025-09-30,North America,United States,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,12528.52,9,2,0.1265,0.5461,8,2861.70,0.0537,true,true
2025-09-30,North America,United States,Automation Tools,Lead Scoring Add-on,Marketplace,SMB,10183.74,36,13,0.1472,0.4347,38,2840.95,0.0562,true,true
2025-09-30,EMEA,United Arab Emirates,Analytics Platform,Pipeline Analytics,Direct,SMB,14510.10,13,5,0.1303,0.5888,14,3656.74,0.0653,true,true
2025-09-30,EMEA,France,Analytics Platform,Pipeline Analytics,Partner,Enterprise,7778.30,4,1,0.1371,0.5375,3,2345.62,0.0423,true,true
2025-09-30,EMEA,United Arab Emirates,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,7585.95,17,2,0.1656,0.4305,12,1994.62,0.0424,true,true
2025-09-30,APAC,India,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,14498.21,2,0,0.0960,0.6029,1,3708.51,0.0662,true,true
2025-09-30,APAC,Australia,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,9103.38,7,1,0.1202,0.4693,6,2150.28,0.0521,true,true
2025-09-30,APAC,Japan,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,6672.72,1,0,0.1526,0.5058,1,1686.29,0.0505,true,true
2025-09-30,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Direct,SMB,6464.83,23,12,0.0975,0.5067,24,1784.56,0.0560,true,true
2025-09-30,LATAM,Brazil,Analytics Platform,Forecast Studio,Partner,Enterprise,4497.41,3,0,0.1298,0.5261,2,1328.09,0.0459,true,true
2025-09-30,LATAM,Mexico,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,3975.94,9,1,0.1610,0.4110,6,996.38,0.0417,true,true
2025-10-01,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,20965.63,3,0,0.0556,0.7200,2,4188.28,0.0621,false,false
2025-10-01,North America,Canada,Services,Enablement Workshop,Partner,Enterprise,14128.80,5,1,0.0772,0.4544,4,2436.19,0.0487,false,false
2025-10-01,North America,Canada,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,8191.19,18,2,0.1011,0.4942,13,1728.75,0.0509,false,false
2025-10-01,EMEA,Germany,Analytics Platform,Forecast Studio,Direct,Enterprise,14900.42,9,1,0.0603,0.6231,6,2571.14,0.0548,false,false
2025-10-01,EMEA,France,Automation Tools,CRM Workflow Pack,Partner,SMB,9415.68,34,14,0.0802,0.4857,36,1619.03,0.0427,false,false
2025-10-01,EMEA,United Kingdom,Analytics Platform,Forecast Studio,Marketplace,Enterprise,5184.90,3,0,0.1016,0.5256,2,1359.50,0.0413,false,false
2025-10-01,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,12876.81,2,0,0.0617,0.6459,1,2895.13,0.0596,false,false
2025-10-01,APAC,India,Analytics Platform,Forecast Studio,Partner,Enterprise,7765.05,4,0,0.0850,0.5245,3,1440.19,0.0444,false,false
2025-10-01,APAC,Australia,Services,Enablement Workshop,Marketplace,Enterprise,5950.50,2,0,0.0946,0.3772,1,1069.75,0.0471,false,false
2025-10-01,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,6838.85,1,0,0.0619,0.6558,1,1547.72,0.0503,false,false
2025-10-01,LATAM,Chile,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,3825.30,1,0,0.0861,0.5946,1,799.04,0.0404,false,false
2025-10-01,LATAM,Chile,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,3683.07,2,0,0.1036,0.5304,1,651.09,0.0368,false,false
2025-10-02,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,19709.39,3,0,0.0708,0.7002,2,4123.67,0.0623,false,false
2025-10-02,North America,Canada,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,11918.39,9,2,0.0924,0.5753,8,2652.65,0.0549,false,false
2025-10-02,North America,United States,Analytics Platform,Forecast Studio,Marketplace,Enterprise,8131.49,5,1,0.1022,0.5645,4,1597.32,0.0476,false,false
2025-10-02,EMEA,United Arab Emirates,Automation Tools,CRM Workflow Pack,Direct,Enterprise,14332.42,32,4,0.0566,0.5432,23,2650.84,0.0598,false,false
2025-10-02,EMEA,United Arab Emirates,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,9075.00,1,0,0.0891,0.6238,1,1779.32,0.0434,false,false
2025-10-02,EMEA,United Arab Emirates,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,5557.76,1,0,0.0982,0.6218,1,1059.12,0.0365,false,false
2025-10-02,APAC,Australia,Services,Implementation Services,Direct,Enterprise,14980.54,5,1,0.0586,0.4575,4,2738.66,0.0578,false,false
2025-10-02,APAC,Japan,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,8849.04,20,2,0.0909,0.4548,14,1872.25,0.0500,false,false
2025-10-02,APAC,Japan,Services,Enablement Workshop,Marketplace,Enterprise,5630.18,2,0,0.0962,0.3439,1,977.89,0.0442,false,false
2025-10-02,LATAM,Chile,Analytics Platform,Forecast Studio,Direct,Enterprise,8148.36,5,1,0.0596,0.5876,4,1211.93,0.0481,false,false
2025-10-02,LATAM,Mexico,Services,Implementation Services,Partner,Enterprise,5300.11,2,0,0.0744,0.3924,1,917.16,0.0409,false,false
2025-10-02,LATAM,Chile,Services,Implementation Services,Marketplace,Enterprise,3108.05,1,0,0.1055,0.4041,1,604.90,0.0338,false,false
2025-10-03,North America,United States,Services,Implementation Services,Direct,Mid-Market,17837.59,7,2,0.0577,0.5224,6,3861.53,0.0654,false,false
2025-10-03,North America,Canada,Analytics Platform,Forecast Studio,Partner,Enterprise,13643.68,8,1,0.0852,0.5845,6,2298.65,0.0492,false,false
2025-10-03,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,8060.98,1,0,0.1107,0.6433,1,1783.34,0.0491,false,false
2025-10-03,EMEA,United Arab Emirates,Automation Tools,Lead Scoring Add-on,Direct,SMB,14046.36,50,18,0.0544,0.5306,52,2855.71,0.0562,false,false
2025-10-03,EMEA,France,Automation Tools,Lead Scoring Add-on,Partner,Mid-Market,8969.15,25,6,0.0808,0.4848,22,1707.82,0.0416,false,false
2025-10-03,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Marketplace,Enterprise,5745.62,3,0,0.1061,0.5505,2,1307.74,0.0426,false,false
2025-10-03,APAC,Australia,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,15001.46,2,0,0.0561,0.6355,1,2417.93,0.0589,false,false
2025-10-03,APAC,Australia,Analytics Platform,Forecast Studio,Partner,Enterprise,9997.80,6,1,0.0907,0.5148,4,1614.48,0.0450,false,false
2025-10-03,APAC,Australia,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,5074.74,11,2,0.0953,0.4353,8,1198.28,0.0475,false,false
2025-10-03,LATAM,Mexico,Services,Enablement Workshop,Direct,Enterprise,6013.96,2,0,0.0682,0.4728,1,1244.82,0.0520,false,false
2025-10-03,LATAM,Mexico,Analytics Platform,Forecast Studio,Partner,Enterprise,4106.92,2,0,0.0784,0.5485,1,946.23,0.0371,false,false
2025-10-03,LATAM,Chile,Analytics Platform,Forecast Studio,Marketplace,Enterprise,2541.11,1,0,0.1067,0.5265,1,671.32,0.0368,false,false
2025-10-04,North America,United States,Analytics Platform,Forecast Studio,Direct,Enterprise,18033.44,10,1,0.0683,0.6344,7,3913.91,0.0605,false,false
2025-10-04,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,10521.29,2,0,0.0750,0.6702,1,2697.76,0.0514,false,false
2025-10-04,North America,Canada,Services,Implementation Services,Marketplace,Enterprise,7309.89,2,0,0.1102,0.4341,1,1663.90,0.0456,false,false
2025-10-04,EMEA,Germany,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,9907.21,28,5,0.0577,0.5437,25,2483.99,0.0539,false,false
2025-10-04,EMEA,France,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,8298.18,1,0,0.0960,0.6259,1,1793.45,0.0408,false,false
2025-10-04,EMEA,France,Automation Tools,Lead Scoring Add-on,Marketplace,SMB,4534.07,16,6,0.1052,0.4824,17,1176.21,0.0432,false,false
2025-10-04,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,12750.66,2,0,0.0501,0.6329,1,2345.26,0.0635,false,false
2025-10-04,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,9200.19,2,0,0.0771,0.5728,1,1453.32,0.0455,false,false
2025-10-04,APAC,Singapore,Analytics Platform,Forecast Studio,Marketplace,Enterprise,6189.23,4,1,0.0974,0.4816,3,1062.88,0.0464,false,false
2025-10-04,LATAM,Chile,Enterprise Suite,Revenue Intelligence Pro,Direct,SMB,6118.01,2,1,0.0542,0.6589,2,1421.04,0.0506,false,false
2025-10-04,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Partner,Enterprise,3059.14,2,0,0.0945,0.5515,1,1016.92,0.0371,false,false
2025-10-04,LATAM,Chile,Analytics Platform,Forecast Studio,Marketplace,Enterprise,2169.01,1,0,0.1006,0.5145,1,607.05,0.0320,false,false
2025-10-05,North America,Canada,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,18326.42,51,15,0.0682,0.5652,45,5636.29,0.0730,true,false
2025-10-05,North America,United States,Analytics Platform,Forecast Studio,Partner,Enterprise,9966.04,6,1,0.0903,0.5841,4,3161.12,0.0546,true,false
2025-10-05,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,6765.79,1,0,0.1137,0.6306,1,1900.02,0.0533,true,false
2025-10-05,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,10396.00,2,0,0.0678,0.6939,1,3665.61,0.0652,true,false
2025-10-05,EMEA,United Kingdom,Automation Tools,Lead Scoring Add-on,Partner,Mid-Market,7092.26,20,5,0.0774,0.4826,18,2158.94,0.0464,true,false
2025-10-05,EMEA,United Kingdom,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,4677.72,3,0,0.0982,0.5476,2,1765.20,0.0499,true,false
2025-10-05,APAC,Australia,Analytics Platform,Forecast Studio,Direct,Enterprise,11411.11,7,1,0.0521,0.5562,5,3109.89,0.0633,true,false
2025-10-05,APAC,Australia,Analytics Platform,Forecast Studio,Partner,Enterprise,6604.98,4,0,0.0860,0.4995,3,2498.04,0.0528,true,false
2025-10-05,APAC,Japan,Automation Tools,CRM Workflow Pack,Marketplace,SMB,4777.29,17,6,0.1128,0.4055,18,1641.51,0.0487,true,false
2025-10-05,LATAM,Brazil,Enterprise Suite,Revenue Intelligence Pro,Direct,Mid-Market,5462.48,1,0,0.0619,0.6732,1,1925.52,0.0587,true,false
2025-10-05,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,3862.43,9,1,0.0878,0.4802,6,1096.75,0.0455,true,false
2025-10-05,LATAM,Chile,Analytics Platform,Forecast Studio,Marketplace,Enterprise,2005.57,1,0,0.1141,0.5315,1,783.03,0.0428,true,false
2025-10-06,North America,United States,Automation Tools,CRM Workflow Pack,Direct,Enterprise,22657.27,51,7,0.0608,0.5924,37,4378.83,0.0712,true,false
2025-10-06,North America,Canada,Analytics Platform,Pipeline Analytics,Partner,Enterprise,12220.11,7,1,0.0739,0.5912,5,3578.77,0.0603,true,false
2025-10-06,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,9386.00,2,0,0.1129,0.6482,1,2251.69,0.0532,true,false
2025-10-06,EMEA,Germany,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,14053.39,2,0,0.0519,0.6777,1,3260.08,0.0645,true,false
2025-10-06,EMEA,France,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,8489.76,6,1,0.0894,0.5646,5,2244.69,0.0514,true,false
2025-10-06,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,5819.73,1,0,0.1114,0.5952,1,1524.34,0.0438,true,false
2025-10-06,APAC,Australia,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,15427.04,43,10,0.0554,0.5143,38,3150.13,0.0674,true,false
2025-10-06,APAC,Japan,Analytics Platform,Forecast Studio,Partner,Enterprise,10869.63,6,1,0.0847,0.5253,4,2241.34,0.0510,true,false
2025-10-06,APAC,Singapore,Services,Implementation Services,Marketplace,Enterprise,6501.29,2,0,0.1082,0.3520,1,1489.86,0.0486,true,false
2025-10-06,LATAM,Chile,Analytics Platform,Pipeline Analytics,Direct,Mid-Market,8611.51,6,1,0.0542,0.5968,5,1696.06,0.0561,true,false
2025-10-06,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,5229.22,1,0,0.0910,0.5986,1,1366.82,0.0449,true,false
2025-10-06,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,2820.00,6,1,0.1083,0.4412,4,825.19,0.0412,true,false
2025-10-07,North America,Canada,Analytics Platform,Pipeline Analytics,Direct,Enterprise,20270.27,12,1,0.0597,0.6404,9,5249.70,0.0718,true,false
2025-10-07,North America,United States,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,13095.73,29,4,0.0922,0.5126,21,3456.15,0.0604,true,false
2025-10-07,North America,Canada,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,8718.90,5,1,0.0961,0.5546,4,2301.03,0.0549,true,false
2025-10-07,EMEA,Germany,Analytics Platform,Forecast Studio,Direct,SMB,12746.37,12,5,0.0584,0.5991,13,3585.46,0.0617,true,false
2025-10-07,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,6473.95,1,0,0.0889,0.6168,1,2226.79,0.0501,true,false
2025-10-07,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,5252.01,1,0,0.1044,0.5992,1,1600.42,0.0489,true,false
2025-10-07,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,16532.16,3,0,0.0519,0.6387,2,3244.62,0.0625,true,false
2025-10-07,APAC,India,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,9754.57,2,0,0.0928,0.5967,1,2059.02,0.0495,true,false
2025-10-07,APAC,Singapore,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,7211.36,20,6,0.0996,0.4177,18,1718.77,0.0508,true,false
2025-10-07,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,9167.68,26,6,0.0501,0.5308,23,1679.15,0.0559,true,false
2025-10-07,LATAM,Brazil,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,3384.58,8,1,0.0776,0.4594,6,1096.01,0.0413,true,false
2025-10-07,LATAM,Brazil,Automation Tools,Lead Scoring Add-on,Marketplace,SMB,2398.36,9,3,0.0989,0.4508,9,806.88,0.0371,true,false
2025-10-08,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Direct,Mid-Market,18205.42,4,1,0.0594,0.7200,4,3601.07,0.0653,false,false
2025-10-08,North America,United States,Services,Implementation Services,Partner,Enterprise,12897.03,4,0,0.0831,0.4710,3,2087.59,0.0540,false,false
2025-10-08,North America,United States,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,8711.04,24,6,0.1158,0.4964,21,1563.26,0.0496,false,false
2025-10-08,EMEA,France,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,12402.22,28,4,0.0656,0.5375,20,2464.46,0.0598,false,false
2025-10-08,EMEA,France,Analytics Platform,Forecast Studio,Partner,Enterprise,8811.77,5,1,0.0926,0.5524,4,1555.38,0.0390,false,false
2025-10-08,EMEA,Germany,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,5741.52,4,1,0.1126,0.5287,4,1097.26,0.0366,false,false
2025-10-08,APAC,Japan,Analytics Platform,Pipeline Analytics,Direct,SMB,12032.15,11,5,0.0491,0.5535,12,2659.75,0.0633,false,false
2025-10-08,APAC,Japan,Analytics Platform,Pipeline Analytics,Partner,SMB,7437.15,7,3,0.0885,0.5159,7,1490.69,0.0495,false,false
2025-10-08,APAC,Australia,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,6231.04,14,2,0.1161,0.4364,10,1154.75,0.0413,false,false
2025-10-08,LATAM,Mexico,Analytics Platform,Forecast Studio,Direct,SMB,5279.67,5,2,0.0653,0.6046,5,1267.77,0.0529,false,false
2025-10-08,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,4740.44,1,0,0.0817,0.6045,1,988.63,0.0338,false,false
2025-10-08,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,3364.29,9,2,0.0994,0.4641,8,537.01,0.0322,false,false
2025-10-09,North America,United States,Automation Tools,CRM Workflow Pack,Direct,Enterprise,21647.90,48,7,0.0510,0.5632,35,3972.33,0.0642,false,false
2025-10-09,North America,Canada,Analytics Platform,Forecast Studio,Partner,Enterprise,11683.87,7,1,0.0899,0.5886,5,2255.90,0.0515,false,false
2025-10-09,North America,United States,Services,Enablement Workshop,Marketplace,Enterprise,8278.42,3,0,0.1089,0.4512,2,1788.47,0.0503,false,false
2025-10-09,EMEA,France,Services,Implementation Services,Direct,Enterprise,13712.27,4,0,0.0505,0.4745,3,3097.64,0.0524,false,false
2025-10-09,EMEA,Germany,Services,Implementation Services,Partner,Enterprise,9087.02,3,0,0.0844,0.4132,2,1721.70,0.0402,false,false
2025-10-09,EMEA,France,Services,Enablement Workshop,Marketplace,Enterprise,5385.45,2,0,0.0985,0.4085,1,1317.24,0.0393,false,false
2025-10-09,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,13693.71,2,0,0.0504,0.6327,1,2866.06,0.0608,false,false
2025-10-09,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Partner,Mid-Market,10982.17,2,1,0.0884,0.5860,2,1514.04,0.0487,false,false
2025-10-09,APAC,Japan,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,7119.12,1,0,0.1130,0.5471,1,1164.70,0.0407,false,false
2025-10-09,LATAM,Mexico,Analytics Platform,Forecast Studio,Direct,Enterprise,8603.46,5,1,0.0648,0.5976,4,1290.47,0.0487,false,false
2025-10-09,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Partner,Enterprise,4321.94,10,1,0.0957,0.4522,7,903.07,0.0384,false,false
2025-10-09,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,3290.02,1,0,0.0970,0.5724,1,615.75,0.0309,false,false
